Identifier,ProductCategory,ProductSubCategory,AnimalSpecies,AnimalSubSpecies,RiskfeedAnimalSubSpecies,AnimalSubSpeciesWeight,AnimalSubSpeciesConsumption,AnimalSubspeciesCompoundFeedIntake,Year,MinAnimalSubSpeciesCompoundFeedIntake,MaxAnimalSubSpeciesCompoundFeedIntake,,,
1.7.1.4.2,Grains,Oats,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
1.7.1.4.3,Grains,Oats,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
1.7.1.4.4,Grains,Oats,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
1.7.1.4.5,Grains,Oats,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
1.8.1.4.1,Grains,Buckwheat/millet,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
1.8.1.4.2,Grains,Buckwheat/millet,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
1.8.1.4.3,Grains,Buckwheat/millet,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
1.8.1.4.4,Grains,Buckwheat/millet,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
1.8.1.4.5,Grains,Buckwheat/millet,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
1.9.1.4.1,Grains,CCM,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
1.9.1.4.2,Grains,CCM,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
1.9.1.4.3,Grains,CCM,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
1.9.1.4.4,Grains,CCM,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
1.9.1.4.5,Grains,CCM,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
1.10.1.4.1,Grains,Other cereal grains,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
1.10.1.4.2,Grains,Other cereal grains,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
1.10.1.4.3,Grains,Other cereal grains,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
1.10.1.4.4,Grains,Other cereal grains,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
1.10.1.4.5,Grains,Other cereal grains,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
2.1.1.4.1,GrainByproduct,Wheat products,Pigs,Sow reproduction,Zeugen reproductie,200,6,15.9,2016,14.6,15.9,,,
2.1.1.4.2,GrainByproduct,Wheat products,Pigs,Sow reproduction,Zeugen reproductie,200,6,14.6,2015,14.6,15.9,,,
2.1.1.4.3,GrainByproduct,Wheat products,Pigs,Sow reproduction,Zeugen reproductie,200,6,15.8,2014,14.6,15.9,,,
2.1.1.4.4,GrainByproduct,Wheat products,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,14.6,15.9,,,
2.1.1.4.5,GrainByproduct,Wheat products,Pigs,Sow reproduction,Zeugen reproductie,200,6,15.34,2017,14.6,15.9,,,
2.2.1.4.1,GrainByproduct,Maize products,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.2,2016,0,0,,,
2.2.1.4.2,GrainByproduct,Maize products,Pigs,Sow reproduction,Zeugen reproductie,200,6,2,2015,0,0,,,
2.2.1.4.3,GrainByproduct,Maize products,Pigs,Sow reproduction,Zeugen reproductie,200,6,1,2014,0,0,,,
2.2.1.4.4,GrainByproduct,Maize products,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
2.2.1.4.5,GrainByproduct,Maize products,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
2.3.1.4.1,GrainByproduct,Rice by-produts,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
2.3.1.4.2,GrainByproduct,Rice by-produts,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
2.3.1.4.3,GrainByproduct,Rice by-produts,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
2.3.1.4.4,GrainByproduct,Rice by-produts,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
2.3.1.4.5,GrainByproduct,Rice by-produts,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
2.4.1.4.1,GrainByproduct,By-products other cereal grains,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
2.4.1.4.2,GrainByproduct,By-products other cereal grains,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
2.4.1.4.3,GrainByproduct,By-products other cereal grains,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
2.4.1.4.4,GrainByproduct,By-products other cereal grains,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
2.4.1.4.5,GrainByproduct,By-products other cereal grains,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
2.5.1.4.1,GrainByproduct,Bakery products,Pigs,Sow reproduction,Zeugen reproductie,200,6,2.8,2016,2.5,2.82,,,
2.5.1.4.2,GrainByproduct,Bakery products,Pigs,Sow reproduction,Zeugen reproductie,200,6,2.5,2015,2.5,2.82,,,
2.5.1.4.3,GrainByproduct,Bakery products,Pigs,Sow reproduction,Zeugen reproductie,200,6,2.5,2014,2.5,2.82,,,
2.5.1.4.4,GrainByproduct,Bakery products,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,2.5,2.82,,,
2.5.1.4.5,GrainByproduct,Bakery products,Pigs,Sow reproduction,Zeugen reproductie,200,6,2.82,2017,2.5,2.82,,,
2.6.1.4.1,GrainByproduct,DDGS,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
2.6.1.4.2,GrainByproduct,DDGS,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
2.6.1.4.3,GrainByproduct,DDGS,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
2.6.1.4.4,GrainByproduct,DDGS,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
2.6.1.4.5,GrainByproduct,DDGS,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
3.1.1.4.1,OilseedByproduct,Soya expeller/extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,3.5,2016,3.5,4.5,,,
3.1.1.4.2,OilseedByproduct,Soya expeller/extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,4.5,2015,3.5,4.5,,,
3.1.1.4.3,OilseedByproduct,Soya expeller/extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,4,2014,3.5,4.5,,,
3.1.1.4.4,OilseedByproduct,Soya expeller/extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,3.5,4.5,,,
3.1.1.4.5,OilseedByproduct,Soya expeller/extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,3.57,2017,3.5,4.5,,,
3.2.1.4.1,OilseedByproduct,Sunflowerseed expeller/extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,1.6,2016,1.6,5.77,,,
3.2.1.4.2,OilseedByproduct,Sunflowerseed expeller/extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,1.9,2015,1.6,5.77,,,
3.2.1.4.3,OilseedByproduct,Sunflowerseed expeller/extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,3,2014,1.6,5.77,,,
3.2.1.4.4,OilseedByproduct,Sunflowerseed expeller/extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,1.6,5.77,,,
3.2.1.4.5,OilseedByproduct,Sunflowerseed expeller/extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,5.77,2017,1.6,5.77,,,
3.3.1.4.1,OilseedByproduct,Coconut/copra expeller/extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
3.3.1.4.2,OilseedByproduct,Coconut/copra expeller/extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
3.3.1.4.3,OilseedByproduct,Coconut/copra expeller/extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
3.3.1.4.4,OilseedByproduct,Coconut/copra expeller/extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
3.3.1.4.5,OilseedByproduct,Coconut/copra expeller/extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
3.4.1.4.1,OilseedByproduct,Palmkernel expeller/extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,3.2,2016,2.2,3.24,,,
3.4.1.4.2,OilseedByproduct,Palmkernel expeller/extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,3.2,2015,2.2,3.24,,,
3.4.1.4.3,OilseedByproduct,Palmkernel expeller/extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,2.2,2014,2.2,3.24,,,
3.4.1.4.4,OilseedByproduct,Palmkernel expeller/extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,2.2,3.24,,,
3.4.1.4.5,OilseedByproduct,Palmkernel expeller/extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,3.24,2017,2.2,3.24,,,
3.5.1.4.1,OilseedByproduct,"Rapeseed, expeller/extracted",Pigs,Sow reproduction,Zeugen reproductie,200,6,4.5,2016,2.7,4.5,,,
3.5.1.4.2,OilseedByproduct,"Rapeseed, expeller/extracted",Pigs,Sow reproduction,Zeugen reproductie,200,6,2.7,2015,2.7,4.5,,,
3.5.1.4.3,OilseedByproduct,"Rapeseed, expeller/extracted",Pigs,Sow reproduction,Zeugen reproductie,200,6,4.5,2014,2.7,4.5,,,
3.5.1.4.4,OilseedByproduct,"Rapeseed, expeller/extracted",Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,2.7,4.5,,,
3.5.1.4.5,OilseedByproduct,"Rapeseed, expeller/extracted",Pigs,Sow reproduction,Zeugen reproductie,200,6,3.88,2017,2.7,4.5,,,
3.6.1.4.1,OilseedByproduct,Maize germ meal,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
3.6.1.4.2,OilseedByproduct,Maize germ meal,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
3.6.1.4.3,OilseedByproduct,Maize germ meal,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
3.6.1.4.4,OilseedByproduct,Maize germ meal,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
3.6.1.4.5,OilseedByproduct,Maize germ meal,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
3.7.1.4.1,OilseedByproduct,Maize gluten feed,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.2,2016,0,1.32,,,
3.7.1.4.2,OilseedByproduct,Maize gluten feed,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,1.32,,,
3.7.1.4.3,OilseedByproduct,Maize gluten feed,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,1.32,,,
3.7.1.4.4,OilseedByproduct,Maize gluten feed,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,1.32,,,
3.7.1.4.5,OilseedByproduct,Maize gluten feed,Pigs,Sow reproduction,Zeugen reproductie,200,6,1.32,2017,0,1.32,,,
3.8.1.4.1,OilseedByproduct,Linseed expeller/extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
3.8.1.4.2,OilseedByproduct,Linseed expeller/extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
3.8.1.4.3,OilseedByproduct,Linseed expeller/extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
3.8.1.4.4,OilseedByproduct,Linseed expeller/extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
3.8.1.4.5,OilseedByproduct,Linseed expeller/extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
3.9.1.4.1,OilseedByproduct,Groundnut expeller/extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
3.9.1.4.2,OilseedByproduct,Groundnut expeller/extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
3.9.1.4.3,OilseedByproduct,Groundnut expeller/extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
3.9.1.4.4,OilseedByproduct,Groundnut expeller/extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
3.9.1.4.5,OilseedByproduct,Groundnut expeller/extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
3.10.1.4.1,OilseedByproduct,Cottonseed expeller/extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
3.10.1.4.2,OilseedByproduct,Cottonseed expeller/extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
3.10.1.4.3,OilseedByproduct,Cottonseed expeller/extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
3.10.1.4.4,OilseedByproduct,Cottonseed expeller/extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
3.10.1.4.5,OilseedByproduct,Cottonseed expeller/extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
3.11.1.4.1,OilseedByproduct,Soya hulls,Pigs,Sow reproduction,Zeugen reproductie,200,6,3.9,2016,3.9,5.5,,,
3.11.1.4.2,OilseedByproduct,Soya hulls,Pigs,Sow reproduction,Zeugen reproductie,200,6,5.5,2015,3.9,5.5,,,
3.11.1.4.3,OilseedByproduct,Soya hulls,Pigs,Sow reproduction,Zeugen reproductie,200,6,4,2014,3.9,5.5,,,
3.11.1.4.4,OilseedByproduct,Soya hulls,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,3.9,5.5,,,
3.11.1.4.5,OilseedByproduct,Soya hulls,Pigs,Sow reproduction,Zeugen reproductie,200,6,1.44,2017,3.9,5.5,,,
3.12.1.4.1,OilseedByproduct,Soya concentrate,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
3.12.1.4.2,OilseedByproduct,Soya concentrate,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
3.12.1.4.3,OilseedByproduct,Soya concentrate,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
3.12.1.4.4,OilseedByproduct,Soya concentrate,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
3.12.1.4.5,OilseedByproduct,Soya concentrate,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
3.13.1.4.1,OilseedByproduct,Rumen-protected rapeseed extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
3.13.1.4.2,OilseedByproduct,Rumen-protected rapeseed extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
3.13.1.4.3,OilseedByproduct,Rumen-protected rapeseed extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
3.13.1.4.4,OilseedByproduct,Rumen-protected rapeseed extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
3.13.1.4.5,OilseedByproduct,Rumen-protected rapeseed extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
3.14.1.4.1,OilseedByproduct,Rumen-protected soya extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
3.14.1.4.2,OilseedByproduct,Rumen-protected soya extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
3.14.1.4.3,OilseedByproduct,Rumen-protected soya extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
3.14.1.4.4,OilseedByproduct,Rumen-protected soya extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
3.14.1.4.5,OilseedByproduct,Rumen-protected soya extracted,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
3.15.1.4.1,OilseedByproduct,Maize glutenmeal,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
3.15.1.4.2,OilseedByproduct,Maize glutenmeal,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
3.15.1.4.3,OilseedByproduct,Maize glutenmeal,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
3.15.1.4.4,OilseedByproduct,Maize glutenmeal,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
3.15.1.4.5,OilseedByproduct,Maize glutenmeal,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
4.1.1.4.1,Legumes,Pea,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
4.1.1.4.2,Legumes,Pea,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
4.1.1.4.3,Legumes,Pea,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
4.1.1.4.4,Legumes,Pea,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
4.1.1.4.5,Legumes,Pea,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
4.2.1.4.1,Legumes,Lupines,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
4.2.1.4.2,Legumes,Lupines,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
4.2.1.4.3,Legumes,Lupines,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
4.2.1.4.4,Legumes,Lupines,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
4.2.1.4.5,Legumes,Lupines,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
4.3.1.4.1,Legumes,Beans,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
4.3.1.4.2,Legumes,Beans,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
4.3.1.4.3,Legumes,Beans,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
4.3.1.4.4,Legumes,Beans,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
4.3.1.4.5,Legumes,Beans,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
5.1.1.4.1,OilSeeds,Soya bean,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
5.1.1.4.2,OilSeeds,Soya bean,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
5.1.1.4.3,OilSeeds,Soya bean,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
5.1.1.4.4,OilSeeds,Soya bean,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
5.1.1.4.5,OilSeeds,Soya bean,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
5.2.1.4.1,OilSeeds,Rapeseed,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
5.2.1.4.2,OilSeeds,Rapeseed,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
5.2.1.4.3,OilSeeds,Rapeseed,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
5.2.1.4.4,OilSeeds,Rapeseed,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
5.2.1.4.5,OilSeeds,Rapeseed,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
5.3.1.4.1,OilSeeds,Linseed,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
5.3.1.4.2,OilSeeds,Linseed,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
5.3.1.4.3,OilSeeds,Linseed,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
5.3.1.4.4,OilSeeds,Linseed,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
5.3.1.4.5,OilSeeds,Linseed,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
5.4.1.4.1,OilSeeds,Sunflowerseeds,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
5.4.1.4.2,OilSeeds,Sunflowerseeds,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
5.4.1.4.3,OilSeeds,Sunflowerseeds,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
5.4.1.4.4,OilSeeds,Sunflowerseeds,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
5.4.1.4.5,OilSeeds,Sunflowerseeds,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
5.5.1.4.1,OilSeeds,Miscellaneous seeds,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
5.5.1.4.2,OilSeeds,Miscellaneous seeds,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
5.5.1.4.3,OilSeeds,Miscellaneous seeds,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
5.5.1.4.4,OilSeeds,Miscellaneous seeds,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
5.5.1.4.5,OilSeeds,Miscellaneous seeds,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
6.1.1.4.1,Diverse,Algae,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
6.1.1.4.2,Diverse,Algae,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
6.1.1.4.3,Diverse,Algae,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
6.1.1.4.4,Diverse,Algae,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
6.1.1.4.5,Diverse,Algae,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
6.2.1.4.1,Diverse,Manioc,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
6.2.1.4.2,Diverse,Manioc,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
6.2.1.4.3,Diverse,Manioc,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
6.2.1.4.4,Diverse,Manioc,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
6.2.1.4.5,Diverse,Manioc,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
6.3.1.4.1,Diverse,Grass-/clover-/alfalfa meal,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
6.3.1.4.2,Diverse,Grass-/clover-/alfalfa meal,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
6.3.1.4.3,Diverse,Grass-/clover-/alfalfa meal,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
6.3.1.4.4,Diverse,Grass-/clover-/alfalfa meal,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
6.3.1.4.5,Diverse,Grass-/clover-/alfalfa meal,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
6.4.1.4.1,Diverse,Dried beet pulp,Pigs,Sow reproduction,Zeugen reproductie,200,6,8.6,2016,7.75,8.7,,,
6.4.1.4.2,Diverse,Dried beet pulp,Pigs,Sow reproduction,Zeugen reproductie,200,6,8.1,2015,7.75,8.7,,,
6.4.1.4.3,Diverse,Dried beet pulp,Pigs,Sow reproduction,Zeugen reproductie,200,6,8.7,2014,7.75,8.7,,,
6.4.1.4.4,Diverse,Dried beet pulp,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,7.75,8.7,,,
6.4.1.4.5,Diverse,Dried beet pulp,Pigs,Sow reproduction,Zeugen reproductie,200,6,7.75,2017,7.75,8.7,,,
6.5.1.4.1,Diverse,Citrus pulp,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
6.5.1.4.2,Diverse,Citrus pulp,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
6.5.1.4.3,Diverse,Citrus pulp,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
6.5.1.4.4,Diverse,Citrus pulp,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
6.5.1.4.5,Diverse,Citrus pulp,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
6.6.1.4.1,Diverse,Sugar cane molasses,Pigs,Sow reproduction,Zeugen reproductie,200,6,1,2016,0.68,1.5,,,
6.6.1.4.2,Diverse,Sugar cane molasses,Pigs,Sow reproduction,Zeugen reproductie,200,6,1.5,2015,0.68,1.5,,,
6.6.1.4.3,Diverse,Sugar cane molasses,Pigs,Sow reproduction,Zeugen reproductie,200,6,1.5,2014,0.68,1.5,,,
6.6.1.4.4,Diverse,Sugar cane molasses,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0.68,1.5,,,
6.6.1.4.5,Diverse,Sugar cane molasses,Pigs,Sow reproduction,Zeugen reproductie,200,6,0.68,2017,0.68,1.5,,,
6.7.1.4.1,Diverse,Vinasse,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
6.7.1.4.2,Diverse,Vinasse,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
6.7.1.4.3,Diverse,Vinasse,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
6.7.1.4.4,Diverse,Vinasse,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
6.7.1.4.5,Diverse,Vinasse,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
6.8.1.4.1,Diverse,Potato protein,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
6.8.1.4.2,Diverse,Potato protein,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
6.8.1.4.3,Diverse,Potato protein,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
6.8.1.4.4,Diverse,Potato protein,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
6.8.1.4.5,Diverse,Potato protein,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2017,0,0,,,
6.9.1.4.1,Diverse,Protapec,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2016,0,0,,,
6.9.1.4.2,Diverse,Protapec,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2015,0,0,,,
6.9.1.4.3,Diverse,Protapec,Pigs,Sow reproduction,Zeugen reproductie,200,6,0,2014,0,0,,,
6.9.1.4.4,Diverse,Protapec,Pigs,Sow reproduction,Zeugen reproductie,200,6,NA,2013,0,0,,,
